date,open,high,low,close,volume,amount
2011-07-01,2189.11,2211.49,2183.31,2199.57,3.96610256,48.6436014558
2011-07-04,2204.39,2262.91,2204.39,2262.88,6.12172055,72.5758268395
2011-07-05,2275.73,2281.63,2255.94,2276.75,5.91421688,72.5419803699
2011-07-06,2275.03,2283.03,2253.62,2282.48,5.64498684,66.3390156606
2011-07-07,2279.52,2309.07,2269.13,2292.08,5.82545013,76.1635877282
2011-07-08,2289.09,2303.46,2282.13,2295.91,4.62553104,56.15940525
2011-07-11,2296.11,2317.82,2289.58,2313.87,5.49951155,67.86359502890001
2011-07-12,2298.34,2323.06,2286.19,2303.16,7.13580321,89.1702330802
2011-07-13,2301.12,2356.03,2301.12,2355.12,6.2562973,84.4692239666
2011-07-14,2366.65,2388.54,2359.43,2384.18,7.14685964,95.7710091836
2011-07-15,2373.23,2390.91,2369.82,2390.63,6.35949428,84.93645546319999
2011-07-18,2394.54,2400.64,2381.85,2400.28,6.10701516,80.1899435038
2011-07-19,2389.48,2391.01,2364.48,2372.15,5.4220988,71.65634591989999
2011-07-20,2378.67,2386.57,2359.85,2382.82,5.28615659,69.2478086151
2011-07-21,2382.97,2383.43,2351.57,2353.35,5.05726078,64.2626610901
2011-07-22,2354.88,2365.89,2344.78,2355.85,4.41103302,56.9361686577
2011-07-25,2358.6,2358.68,2259.64,2271.24,5.89837393,74.5301821939
2011-07-26,2260.17,2277.4,2247.14,2277.12,3.99196455,49.246532322
2011-07-27,2267.45,2313.69,2256.94,2309.67,3.87972273,50.7643683325
2011-07-28,2285.76,2296.51,2274.27,2291.99,3.47674978,46.421541637
2011-07-29,2290.37,2300.3,2260.09,2268.07,3.686932,48.17824171979999
2011-08-01,2262.82,2283.14,2256.32,2272.8,2.71609568,37.358432435
2011-08-02,2270.84,2282.65,2241.8,2282.65,3.93102713,53.425038648500006
2011-08-03,2259.09,2315.93,2258.61,2305.28,4.33301243,65.86980321729999
2011-08-04,2306.57,2319.62,2292.38,2299.99,3.37035283,49.520125764300005
2011-08-05,2226.36,2282.11,2208.2,2266.83,4.26447508,62.838502321099995
2011-08-08,2236.91,2250.56,2129.76,2192.84,5.69080214,83.11823541140001
2011-08-09,2122.07,2206.88,2084.64,2185.49,5.7263471,82.58912873119999
2011-08-10,2219.99,2253.52,2216.19,2226.51,5.1165083,78.8212860428
2011-08-11,2184.37,2275.01,2182.69,2274.63,5.10001732,80.4965910141
2011-08-12,2285.16,2300.66,2281.9,2288.39,4.80122462,77.5554248525
2011-08-15,2295.03,2317.38,2289.86,2313.52,4.40450168,64.3784106661
2011-08-16,2314.45,2316.53,2284.58,2291.27,4.1484316,59.679000483100005
2011-08-17,2283.9,2299.06,2271.73,2286.49,3.64282375,52.7028389556
2011-08-18,2284.78,2296.9,2243.65,2244.84,4.029327,56.785106445299995
2011-08-19,2202.07,2220.9,2186.51,2210.24,3.15047815,44.8485370722
2011-08-22,2209.17,2230.07,2185.97,2194.43,2.54011286,34.119234978899996
2011-08-23,2199.28,2223.3,2189.72,2223.3,2.62520282,37.6269343381
2011-08-24,2233.0,2241.23,2203.67,2208.23,3.23066201,45.4648508958
2011-08-25,2209.16,2255.22,2207.18,2255.0,4.74155231,59.5377385066
2011-08-26,2248.24,2257.36,2238.35,2251.38,3.21677785,44.647061587799996
2011-08-29,2247.36,2284.98,2241.3,2274.24,3.89431399,61.1459104301
2011-08-30,2287.25,2310.43,2254.36,2255.67,4.18604098,57.1642894766
2011-08-31,2253.4,2270.98,2235.34,2247.11,4.27043326,57.77096949
2011-09-01,2254.07,2255.14,2211.24,2221.18,3.43929188,47.1813196679
2011-09-02,2213.47,2219.44,2178.2,2183.27,3.03905759,38.5123125259
2011-09-05,2162.74,2162.9,2134.19,2140.94,2.58256679,32.8464223861
2011-09-06,2125.61,2145.49,2113.94,2131.55,2.13683933,27.294926445100003
2011-09-07,2143.29,2186.05,2141.55,2186.05,2.7699517,35.9800028508
2011-09-08,2193.99,2197.19,2167.61,2167.99,2.56179188,34.8003388038
2011-09-09,2169.31,2200.43,2164.71,2173.24,2.32807855,33.7277197214
2011-09-13,2143.15,2144.13,2123.51,2135.66,2.19883993,27.1870633006
2011-09-14,2146.31,2151.46,2086.6,2139.18,2.55257622,33.266536799899995
2011-09-15,2141.78,2155.56,2135.71,2141.2,2.75347855,33.19738667
2011-09-16,2147.91,2156.77,2129.87,2130.7,2.03166269,26.4138862235
2011-09-19,2124.76,2125.34,2098.72,2098.97,1.97939683,25.914759883200002
2011-09-20,2092.77,2115.93,2082.63,2104.42,1.99666441,27.027699648800002
2011-09-21,2106.07,2162.68,2096.73,2162.32,3.45012573,43.5114298316
2011-09-22,2143.28,2165.83,2110.86,2111.36,3.03761479,38.8684292812
2011-09-23,2072.73,2103.23,2062.88,2091.07,2.56405607,30.3761666786
2011-09-26,2078.04,2096.46,2048.67,2055.01,1.88766106,23.4612517873
2011-09-27,2070.68,2077.95,2035.23,2052.27,1.81235311,22.3981896053
2011-09-28,2062.11,2067.35,2006.03,2012.24,2.0845028,26.559974162600003
2011-09-29,2001.93,2002.46,1936.81,1939.17,2.29807628,26.3264055225
2011-09-30,1940.65,1951.5,1907.52,1928.39,1.5478388,18.616921817999998
2011-10-10,1936.2,1943.48,1912.4,1918.32,1.19676419,14.1694831148
2011-10-11,1960.78,1968.78,1884.19,1901.73,1.84187792,23.3246518468
2011-10-12,1895.66,1963.01,1883.28,1963.0,2.66440136,32.2641677122
2011-10-13,1963.11,1998.7,1957.87,1991.81,3.13871587,39.5815204206
2011-10-14,1989.2,1993.22,1968.3,1984.97,2.18715132,27.1245123004
2011-10-17,1992.18,2003.91,1982.43,1994.34,2.10670824,27.7144552526
2011-10-18,1980.72,1992.87,1951.39,1953.0,2.93242667,40.4643878865
2011-10-19,1956.36,1962.73,1933.68,1940.78,1.97239669,25.0899230873
2011-10-20,1929.8,1930.97,1872.13,1884.98,2.20973748,27.498883164699997
2011-10-21,1882.44,1886.41,1845.26,1849.19,1.77855687,22.097739520799998
2011-10-24,1851.44,1872.16,1815.89,1872.16,2.06747244,24.6926453055
2011-10-25,1869.35,1923.18,1866.01,1921.61,2.90864075,36.2032538342
2011-10-26,1907.63,1949.77,1904.27,1939.42,3.40982897,41.3557236234
2011-10-27,1941.29,1959.71,1933.02,1942.37,2.83327475,35.0586305108
2011-10-28,1962.72,1980.06,1952.06,1980.06,3.68276626,44.925194463900006
2011-10-31,1978.87,2018.16,1972.22,2014.0,4.07799602,52.8237885803
2011-11-01,1996.17,2035.26,1990.21,2016.34,3.99092086,52.1942980533
2011-11-02,1986.68,2045.09,1978.98,2045.09,3.93552186,53.7541925179
2011-11-03,2057.2,2102.43,2057.17,2071.44,6.40686184,90.6065755165
2011-11-04,2077.24,2111.73,2067.14,2102.49,5.48083789,72.15355028100001
2011-11-07,2096.04,2117.91,2086.55,2095.91,3.9212351,50.7473559694
2011-11-08,2093.67,2096.11,2058.23,2061.48,3.19550325,40.6893928781
2011-11-09,2067.49,2095.33,2050.25,2095.33,3.37805555,45.1445679456
2011-11-10,2070.88,2092.95,2065.14,2074.77,4.00485339,54.6535297454
2011-11-11,2071.72,2090.37,2065.76,2073.8,3.00915244,38.8855967971
2011-11-14,2084.8,2122.0,2084.78,2122.0,3.7775093,49.7098009462
2011-11-15,2121.56,2141.41,2118.45,2141.41,4.31057244,52.3476048404
2011-11-16,2142.5,2142.5,2079.36,2087.04,4.65053624,56.0176962922
2011-11-17,2084.45,2106.67,2079.26,2084.57,2.95209664,36.3115756402
2011-11-18,2070.48,2073.89,2025.13,2029.33,3.18355088,39.5867961695
2011-11-21,2028.34,2034.87,2007.33,2031.8,2.33492347,30.668548153699998
2011-11-22,2013.14,2046.05,2010.18,2045.9,2.61091423,34.1145856053
2011-11-23,2051.0,2058.92,2036.22,2048.46,2.57059433,35.010151831900004
2011-11-24,2026.56,2058.82,2020.52,2046.6,2.39413901,31.802575544299998
2011-11-25,2043.39,2055.71,2025.27,2028.58,2.40231669,30.759698899
2011-11-28,2032.36,2069.89,2031.98,2067.1,3.18794333,44.136349384
2011-11-29,2082.5,2101.56,2080.89,2101.56,3.55977005,49.435277425500004
2011-11-30,2095.8,2096.13,1995.7,2023.38,3.97067152,51.4200489311
2011-12-01,2068.58,2085.08,2045.49,2054.8,4.02919431,52.070374915200006
2011-12-02,2041.63,2043.54,1989.97,1995.63,2.86624713,38.303865311399996
2011-12-05,1989.13,1993.87,1935.56,1937.96,2.14874572,28.0697795905
2011-12-06,1920.64,1929.41,1902.31,1923.71,2.11244493,31.0338467882
2011-12-07,1919.76,1937.78,1916.73,1936.71,1.60555121,21.9827449125
2011-12-08,1932.26,1952.35,1897.63,1941.0,2.13900542,28.660307318
2011-12-09,1925.33,1944.73,1913.35,1922.07,1.52484153,21.0492999086
2011-12-12,1923.39,1934.46,1899.1,1900.9,1.50786556,19.8177821067
2011-12-13,1892.56,1892.76,1830.21,1836.32,2.19256233,26.1029420241
2011-12-14,1825.24,1861.71,1809.98,1812.9,2.19321248,28.3280066214
2011-12-15,1800.82,1801.9,1755.49,1760.6,2.43721657,28.6467344543
2011-12-16,1759.72,1797.71,1740.82,1797.59,2.18991581,26.037222615500003
2011-12-19,1787.6,1805.87,1753.56,1805.87,2.14260183,27.549458558
2011-12-20,1799.16,1821.11,1794.39,1795.56,1.90856827,24.354483532600003
2011-12-21,1809.99,1817.3,1753.86,1756.03,2.19544976,27.2519689297
2011-12-22,1739.49,1742.72,1676.78,1723.58,2.80062818,32.6182080946
2011-12-23,1713.35,1744.12,1706.3,1731.08,1.96606771,24.2629243782
2011-12-26,1725.2,1763.79,1720.17,1746.89,2.45077382,28.969265874899996
2011-12-27,1740.18,1741.76,1693.92,1696.5,2.06676635,24.969432775100003
2011-12-28,1681.03,1681.83,1619.45,1666.82,2.16637243,25.530359614699996
2011-12-29,1657.84,1678.87,1654.06,1663.21,1.76460227,19.9570290695
2011-12-30,1669.36,1700.12,1665.47,1700.12,1.77895567,20.8396536003
2012-01-04,1711.96,1717.39,1659.45,1659.45,1.88682506,23.2353765331
2012-01-05,1646.1,1648.06,1566.85,1569.13,2.41783969,26.3547806131
2012-01-06,1558.59,1559.55,1504.15,1543.9,2.2874352,23.772924847600002
2012-01-09,1543.32,1600.42,1522.53,1599.41,2.7301943,27.7857510574
2012-01-10,1604.25,1684.6,1603.52,1684.11,4.63209509,48.0566026546
2012-01-11,1682.76,1701.21,1669.95,1691.85,3.84414572,40.293350699099996
2012-01-12,1680.45,1698.82,1673.76,1676.9,2.30634333,26.4290970687
2012-01-13,1677.27,1684.46,1601.52,1617.08,2.79705782,29.745635983899998
2012-01-16,1600.44,1607.89,1561.9,1561.9,1.83506838,19.2358110296
2012-01-17,1561.45,1642.2,1546.96,1642.2,3.31182201,34.464368887
2012-01-18,1644.33,1652.33,1590.57,1597.17,3.30803269,33.9808306263
2012-01-19,1595.77,1617.49,1581.27,1610.51,2.31256993,23.9984991721
2012-01-20,1615.47,1655.56,1614.32,1654.07,3.00588344,33.0355260405
2012-01-30,1661.75,1666.35,1643.16,1651.74,2.66122131,29.8870565932
2012-01-31,1649.61,1657.95,1631.38,1657.95,2.44177792,27.541563790399998
2012-02-01,1652.23,1685.08,1645.01,1659.11,2.82261614,33.980665225500005
2012-02-02,1680.71,1696.73,1672.49,1691.97,4.48775632,51.8245667713
2012-02-03,1690.99,1707.05,1678.56,1704.61,3.88316742,41.1976817112
2012-02-06,1708.67,1718.68,1698.11,1718.68,3.74992064,40.3063054387
2012-02-07,1708.22,1709.67,1673.64,1685.93,3.00216036,32.6617884309
2012-02-08,1681.6,1720.14,1677.45,1720.14,3.67333697,38.7284998639
2012-02-09,1719.44,1746.54,1718.8,1732.12,4.99930284,52.4653242559
2012-02-10,1724.87,1757.01,1717.93,1746.53,5.07325294,55.6642800296
2012-02-13,1730.49,1767.42,1725.1,1759.09,4.05683359,44.746168178699996
2012-02-14,1758.78,1765.76,1750.63,1762.27,2.98739598,33.4489519141
2012-02-15,1760.37,1785.02,1754.08,1785.02,4.09782377,43.6122041345
2012-02-16,1783.64,1797.4,1763.96,1780.83,4.74414774,53.5261511772
2012-02-17,1783.78,1789.13,1755.79,1766.28,2.95395812,32.7878233068
2012-02-20,1788.87,1790.37,1766.95,1767.56,3.24878638,36.7119018832
2012-02-21,1768.37,1781.97,1747.0,1781.97,3.43107367,36.4589121675
2012-02-22,1784.0,1815.85,1779.64,1815.85,4.93769622,56.3234530725
2012-02-23,1815.43,1830.73,1808.64,1824.73,4.69908162,55.4038767025
2012-02-24,1826.61,1843.09,1818.86,1842.85,4.38323784,51.41076423649999
2012-02-27,1848.61,1878.95,1845.75,1850.34,6.81508448,78.3047941658
2012-02-28,1842.73,1885.91,1834.98,1877.36,6.78541211,81.732592634
2012-02-29,1873.08,1873.68,1844.49,1845.21,5.04394241,61.208164378999996
2012-03-01,1836.35,1859.61,1836.35,1852.23,3.39052783,38.966496634
2012-03-02,1856.69,1885.47,1855.45,1885.47,4.18035498,50.6528818047
2012-03-05,1890.97,1899.88,1881.42,1888.66,4.71484961,57.7240288369
2012-03-06,1884.97,1885.75,1849.68,1852.93,4.03621789,48.401001596499995
2012-03-07,1833.39,1860.4,1830.29,1836.91,3.87199974,44.188145696499994
2012-03-08,1841.12,1863.37,1840.71,1861.24,3.10731367,36.6820777533
2012-03-09,1872.56,1890.15,1868.46,1890.15,4.05164733,49.4203892346
2012-03-12,1890.78,1899.73,1881.58,1897.01,4.09738437,48.6422513751
2012-03-13,1903.63,1926.9,1903.61,1926.9,5.99211751,61.346641606700004
2012-03-14,1932.4,1950.1,1844.47,1859.32,8.92917077,95.4925741749
2012-03-15,1854.65,1874.41,1817.73,1850.29,5.44000435,63.2352432884
2012-03-16,1852.12,1899.61,1852.05,1899.61,5.28385231,63.4227991029
2012-03-19,1901.14,1929.69,1895.74,1929.69,5.31842841,61.431221469099995
2012-03-20,1924.27,1924.29,1870.79,1871.33,4.62169644,53.7256775336
2012-03-21,1878.83,1885.16,1844.77,1874.12,4.04360578,46.4235746367
2012-03-22,1870.19,1881.11,1856.94,1869.98,3.54446398,40.7501760908
2012-03-23,1860.87,1863.33,1826.69,1834.66,3.19309079,35.8855749891
2012-03-26,1831.26,1844.58,1817.08,1830.43,2.35879047,25.9741942368
2012-03-27,1841.31,1850.01,1820.49,1822.12,2.52869089,30.767946798
2012-03-28,1815.11,1815.91,1725.41,1728.3,3.47106084,38.1312953082
2012-03-29,1717.25,1718.12,1675.24,1690.91,2.59928151,27.9503661414
2012-03-30,1692.91,1703.83,1669.49,1682.67,1.95581889,20.239174324
2012-04-05,1684.77,1736.01,1684.17,1736.01,2.48320502,28.5453982657
2012-04-06,1736.83,1761.07,1731.92,1753.42,2.77270235,30.972718795
2012-04-09,1751.53,1751.71,1721.22,1721.4,2.87312635,33.0588366173
2012-04-10,1712.44,1734.34,1680.16,1734.31,2.84763933,30.3995824032
2012-04-11,1713.75,1740.94,1705.76,1733.06,2.49253892,25.3931004742
2012-04-12,1739.44,1767.88,1731.29,1767.88,3.55749686,37.3057403796
2012-04-13,1772.33,1786.98,1768.13,1779.66,3.59228159,37.7836889902
2012-04-16,1766.62,1785.47,1761.15,1780.2,3.49068204,36.464376723899996
2012-04-17,1774.77,1783.99,1764.32,1764.92,3.37050726,34.374631519
2012-04-18,1766.02,1799.29,1761.13,1799.24,4.02485125,41.6202259712
2012-04-19,1794.73,1799.23,1780.64,1793.28,3.53519462,39.060359620300005
2012-04-20,1793.45,1812.27,1784.85,1812.27,4.44237001,46.6545224201
2012-04-23,1807.94,1808.95,1773.89,1781.71,4.50905343,48.052953712
2012-04-24,1766.94,1787.87,1726.16,1767.79,5.47968995,51.1189554971
2012-04-25,1763.43,1795.78,1759.69,1793.15,5.41256434,50.7510405859
2012-04-26,1796.49,1812.17,1780.5,1802.64,6.40277396,57.1112841268
2012-04-27,1797.53,1799.01,1782.15,1785.42,4.27019528,40.755996591599995
2012-05-02,1800.39,1807.77,1781.94,1799.79,4.97083846,51.1659736333
2012-05-03,1794.32,1812.23,1791.37,1808.95,3.98213215,44.1452468042
2012-05-04,1801.92,1831.84,1801.92,1830.46,5.1876311,52.4043822098
2012-05-07,1821.31,1843.83,1817.11,1843.83,4.98341107,51.375669788500005
2012-05-08,1840.57,1847.09,1828.43,1841.87,4.60124322,47.33264633100001
2012-05-09,1829.67,1830.47,1806.46,1808.48,3.86727849,38.836645525
2012-05-10,1803.75,1812.47,1796.94,1804.43,3.36023491,32.0405000815
2012-05-11,1804.05,1818.44,1801.37,1802.52,4.03989416,37.299894781599995
2012-05-14,1813.57,1817.56,1794.91,1796.77,3.9966521,37.8515906037
2012-05-15,1782.67,1804.13,1776.16,1804.13,4.4679029,42.186223961399996
2012-05-16,1800.66,1801.34,1775.86,1776.1,3.63265869,36.0123824147
2012-05-17,1775.07,1790.75,1763.05,1789.76,3.19994524,30.648168313699998
2012-05-18,1779.97,1781.71,1752.31,1759.19,3.19021976,30.327677797699998
2012-05-21,1754.52,1769.88,1740.21,1759.52,2.85378913,29.0882818763
2012-05-22,1765.25,1783.31,1764.55,1783.13,3.25527574,33.180162905
2012-05-23,1781.03,1784.49,1760.6,1774.81,3.73935053,38.0683763296
2012-05-24,1768.32,1775.65,1754.78,1758.68,3.2857907,33.5146075634
2012-05-25,1758.64,1763.39,1728.19,1732.17,2.86557624,28.2612393994
2012-05-28,1724.93,1747.3,1703.71,1747.26,3.23539003,32.1410548203
2012-05-29,1746.44,1771.83,1743.84,1770.57,3.57142365,36.9464362599
2012-05-30,1770.59,1776.43,1766.07,1771.23,3.27446907,34.1779779775
2012-05-31,1762.94,1782.49,1757.49,1772.39,3.18736802,32.6545654226
2012-06-01,1771.39,1783.17,1764.48,1771.54,3.46475732,37.775750052
2012-06-04,1746.18,1752.2,1716.75,1717.38,3.55463751,35.392528655999996
2012-06-05,1717.4,1724.33,1703.71,1708.85,2.28788603,23.6507712746
2012-06-06,1713.38,1717.33,1692.39,1698.61,2.05306753,19.8938162977
2012-06-07,1715.91,1719.38,1695.87,1700.35,2.61330973,26.948977858400003
2012-06-08,1713.72,1713.99,1683.58,1686.59,2.39345431,25.0421567947
2012-06-11,1687.2,1707.77,1680.31,1706.67,2.11401702,21.9024822037
2012-06-12,1700.0,1704.82,1692.39,1697.75,2.11694916,22.006166440599998
2012-06-13,1700.84,1728.51,1699.62,1728.51,2.80601493,30.0985850044
2012-06-14,1725.18,1761.78,1722.68,1748.84,4.16857736,46.516341058100004
2012-06-15,1750.75,1754.42,1723.22,1743.11,3.00121923,33.6770636698
2012-06-18,1747.87,1752.76,1738.64,1746.86,2.77963337,28.6506697646
2012-06-19,1744.91,1749.62,1735.29,1737.26,2.64743198,28.188995299400002
2012-06-20,1741.82,1744.95,1727.25,1731.05,2.38379194,24.4284229888
2012-06-21,1726.63,1727.11,1694.04,1701.56,2.16730832,21.679252720900003
2012-06-25,1697.45,1699.76,1670.09,1670.94,2.57384716,24.0178165422
2012-06-26,1659.88,1679.33,1645.52,1676.47,2.73993361,24.1372086998
2012-06-27,1673.2,1684.78,1662.48,1665.68,2.55117412,24.4653939599
2012-06-28,1669.86,1677.36,1644.58,1645.38,2.64573636,24.9258030146
2012-06-29,1637.53,1669.51,1633.42,1669.51,2.98433304,29.670318578499998
2012-07-02,1681.35,1715.33,1674.75,1712.71,3.6779698,41.4222402495
2012-07-03,1706.94,1724.46,1704.85,1714.55,3.78144387,41.8687666208
2012-07-04,1715.92,1730.9,1715.6,1725.69,3.62975961,39.4167586046
2012-07-05,1716.22,1723.07,1686.19,1690.17,2.99992734,30.570719159299998
2012-07-06,1697.37,1724.41,1687.68,1723.29,3.68162973,40.0279517888
2012-07-09,1712.08,1738.98,1705.86,1706.41,4.02580582,45.6824684308
2012-07-10,1698.23,1716.13,1695.37,1699.8,3.31331927,37.890902988
2012-07-11,1695.31,1709.42,1683.07,1709.42,3.28150976,36.6148520793
2012-07-12,1713.26,1757.64,1701.62,1752.15,5.07467987,56.592104956099995
2012-07-13,1742.07,1761.54,1737.62,1752.2,3.68736321,41.4182541153
2012-07-16,1753.2,1766.42,1719.03,1720.78,5.26892044,56.9354524419
2012-07-17,1713.4,1716.34,1688.82,1714.34,3.82448957,41.4738292727
2012-07-18,1707.58,1749.55,1688.83,1749.55,4.54914907,46.420759282
2012-07-19,1747.21,1773.46,1742.57,1759.01,6.17161896,59.7191794507
2012-07-20,1749.94,1753.18,1725.96,1729.82,5.3047476,55.4075508711
2012-07-23,1715.4,1755.25,1707.85,1739.89,5.1955057,54.6364526683
2012-07-24,1723.72,1747.95,1721.01,1741.23,4.51615143,46.9212159203
2012-07-25,1732.99,1744.24,1718.93,1719.89,4.44749731,44.0911723737
2012-07-26,1717.67,1723.03,1682.33,1682.38,4.00625781,42.0989863394
2012-07-27,1686.1,1692.07,1661.99,1672.11,3.56938669,36.9911307056
2012-07-30,1662.97,1671.47,1624.68,1631.28,3.23779315,30.338220583000002
2012-07-31,1621.01,1625.65,1590.81,1599.25,2.77144099,26.5360426735
2012-08-01,1594.56,1628.45,1594.31,1617.94,2.69129589,25.373191707800004
2012-08-02,1614.52,1623.27,1598.23,1614.98,3.11294945,29.1963912163
2012-08-03,1617.24,1639.03,1609.1,1639.03,3.35198211,29.864228199699998
2012-08-06,1630.7,1678.84,1627.56,1676.58,3.93316862,37.7038492765
2012-08-07,1674.8,1711.76,1672.15,1709.54,5.28068229,48.8620598916
2012-08-08,1704.59,1704.73,1679.41,1691.09,4.2324308,38.1982737324
2012-08-09,1691.17,1723.4,1686.91,1721.13,4.69984964,42.821429449200004
2012-08-10,1723.12,1727.44,1713.13,1715.02,4.78612378,41.958829006
2012-08-13,1713.04,1745.87,1707.25,1708.04,5.82312933,55.40884524609999
2012-08-14,1702.58,1713.4,1657.6,1711.57,6.31540733,61.9400094172
2012-08-15,1702.05,1704.98,1685.29,1688.64,4.12673249,38.402879614899994
2012-08-16,1684.13,1697.07,1663.64,1669.61,3.25053479,30.3699481157
2012-08-17,1666.46,1671.07,1640.56,1657.74,2.82344192,26.428953799899997
2012-08-20,1650.2,1687.62,1643.4,1685.37,4.48875083,40.4852521683
2012-08-21,1682.56,1705.48,1675.21,1702.01,4.28132611,40.668919843699996
2012-08-22,1700.88,1707.62,1686.66,1692.63,3.86906928,38.1693862771
2012-08-23,1689.86,1701.0,1679.9,1700.35,3.06355924,28.808044541300003
2012-08-24,1696.47,1697.11,1658.86,1659.05,4.52283077,40.8022867223
2012-08-27,1648.35,1648.45,1621.69,1622.6,3.30095154,28.9871860927
2012-08-28,1620.83,1637.18,1613.83,1623.58,2.91305021,25.274474002199998
2012-08-29,1619.83,1629.48,1605.63,1605.63,2.78399883,24.7877640294
2012-08-30,1601.38,1608.11,1548.48,1568.58,3.29500745,28.5458170538
2012-08-31,1563.05,1578.64,1561.3,1574.34,2.09411689,17.6740373617
2012-09-03,1574.11,1610.71,1570.83,1610.1,3.05699255,27.378379232399997
2012-09-04,1611.21,1621.26,1596.41,1600.19,3.28106248,29.5617950999
2012-09-05,1594.81,1615.05,1594.69,1606.84,2.59015983,23.0281942736
2012-09-06,1608.15,1619.54,1606.81,1619.54,2.59271476,22.5327032534
2012-09-07,1630.94,1683.89,1628.7,1669.73,5.77282885,52.1675816634
2012-09-10,1672.3,1685.57,1663.21,1684.59,4.44111199,40.5276038272
2012-09-11,1677.47,1679.42,1664.55,1679.42,3.82781186,34.9492706998
2012-09-12,1685.65,1691.0,1672.12,1690.14,4.52072724,40.6716416051
2012-09-13,1687.11,1702.15,1666.41,1667.02,4.78925803,45.576235775200004
2012-09-14,1681.39,1686.5,1653.55,1665.35,3.88213485,36.4702336847
2012-09-17,1663.12,1664.64,1616.57,1618.77,3.46419903,31.0022808369
2012-09-18,1611.65,1621.63,1605.48,1612.12,2.36328965,21.3331972513
2012-09-19,1614.65,1623.97,1609.24,1623.97,2.30592353,21.485020045
2012-09-20,1620.49,1620.86,1579.85,1581.67,3.09895017,27.8838427965
2012-09-21,1576.85,1585.31,1564.59,1568.2,2.54414893,22.766542596199997
2012-09-24,1558.21,1577.95,1545.65,1573.03,2.13378452,18.9938447179
2012-09-25,1570.78,1581.76,1563.34,1569.11,1.74534093,16.7587015474
2012-09-26,1567.92,1570.14,1524.17,1527.01,2.296353,20.5235281448
2012-09-27,1525.65,1561.88,1519.05,1556.87,2.99774831,27.2876414917
2012-09-28,1550.31,1586.77,1546.1,1586.77,3.10583488,28.8046260695
2012-10-08,1587.47,1599.99,1582.35,1591.1,2.73352733,25.4300377769
2012-10-09,1593.6,1628.8,1593.14,1628.8,3.83356312,36.7791830081
2012-10-10,1624.01,1646.68,1618.97,1646.68,4.05249803,38.6976465789
2012-10-11,1639.72,1644.17,1614.86,1616.24,3.2173855,31.832977661999998
2012-10-12,1618.4,1631.92,1596.8,1610.97,2.41239754,23.2978299565
2012-10-15,1603.76,1606.07,1576.62,1588.95,2.88196382,28.4512890355
2012-10-16,1588.25,1607.44,1585.27,1599.09,2.8570953,26.8889555436
2012-10-17,1603.2,1607.6,1587.62,1604.71,3.31965134,31.334977976999998
2012-10-18,1604.88,1623.28,1602.89,1620.55,3.54070867,33.2943287335
2012-10-19,1619.02,1624.16,1613.12,1617.12,2.71701111,24.036441920300003
2012-10-22,1610.88,1623.72,1605.95,1619.96,2.20016756,20.4377603885
2012-10-23,1621.98,1625.33,1610.74,1612.24,2.89520484,26.1297679349
2012-10-24,1604.05,1613.79,1598.36,1601.41,2.55205944,22.6917587971
2012-10-25,1601.1,1608.24,1583.88,1585.25,2.72831898,23.614462670500004
2012-10-26,1583.93,1584.98,1536.29,1543.77,2.92313021,27.4512837227
2012-10-29,1539.06,1542.68,1527.74,1537.08,1.90218268,17.4668310532
2012-10-30,1536.85,1544.79,1529.53,1532.37,2.08662016,18.710184758900002
2012-10-31,1531.21,1534.46,1522.56,1532.78,1.93124674,17.4185409481
2012-11-01,1534.58,1560.41,1534.44,1560.16,2.82795227,25.8376378863
2012-11-02,1560.13,1565.41,1550.88,1565.41,2.57789948,22.4431026867
2012-11-05,1564.31,1572.96,1557.83,1562.87,2.84305126,25.22331793
2012-11-06,1562.1,1562.85,1537.79,1559.56,2.88943783,26.2669968677
2012-11-07,1560.14,1565.63,1552.76,1558.98,2.53576513,24.5354724846
2012-11-08,1546.32,1546.78,1519.3,1519.37,2.6736205,25.0684642891
2012-11-09,1514.8,1525.92,1510.14,1514.75,2.30094637,20.6432089802
2012-11-12,1516.22,1528.59,1515.1,1528.59,2.92281684,25.4850714901
2012-11-13,1528.36,1529.31,1498.86,1499.45,3.42196905,28.3462779336
2012-11-14,1499.53,1503.09,1485.61,1497.41,2.72696751,24.5041794819
2012-11-15,1491.15,1493.41,1472.74,1474.83,2.6627079,24.436540720300002
2012-11-16,1469.58,1470.94,1451.47,1463.09,2.50378738,22.185390174499997
2012-11-19,1459.8,1469.07,1448.24,1469.07,2.5524178,21.592908014200002
2012-11-20,1471.46,1484.38,1466.04,1477.8,2.98177532,28.1657833379
2012-11-21,1473.68,1485.69,1454.0,1485.69,2.5353633,23.4016270063
2012-11-22,1480.38,1503.33,1476.24,1493.44,3.96630867,33.2062140213
2012-11-23,1490.73,1504.93,1488.84,1503.08,4.05038739,31.8267924597
2012-11-26,1500.96,1501.12,1467.31,1470.44,3.14025267,26.7103801773
2012-11-27,1462.64,1463.86,1405.69,1406.88,3.86545022,30.0496799943
2012-11-28,1398.46,1400.26,1380.2,1384.55,2.95290477,22.2821863322
2012-11-29,1384.64,1395.08,1367.31,1371.31,2.8381243,22.0496386475
2012-11-30,1366.95,1380.16,1360.5,1377.63,2.57997738,19.9484908731
2012-12-03,1373.93,1384.77,1347.38,1348.52,3.01832851,23.839079063000003
